duration,zcr_mean,zcr_std,centroid_mean,centroid_std,flatness_mean,flatness_std,rolloff_mean,rolloff_std,onset_strength_mean,onset_strength_std,contrast_0_mean,contrast_0_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,mfcc_1_mean,mfcc_1_std,mfcc_delta_1_mean,mfcc_delta2_1_mean,mfcc_2_mean,mfcc_2_std,mfcc_delta_2_mean,mfcc_delta2_2_mean,mfcc_3_mean,mfcc_3_std,mfcc_delta_3_mean,mfcc_delta2_3_mean,mfcc_4_mean,mfcc_4_std,mfcc_delta_4_mean,mfcc_delta2_4_mean,mfcc_5_mean,mfcc_5_std,mfcc_delta_5_mean,mfcc_delta2_5_mean,mfcc_6_mean,mfcc_6_std,mfcc_delta_6_mean,mfcc_delta2_6_mean,mfcc_7_mean,mfcc_7_std,mfcc_delta_7_mean,mfcc_delta2_7_mean,mfcc_8_mean,mfcc_8_std,mfcc_delta_8_mean,mfcc_delta2_8_mean,mfcc_9_mean,mfcc_9_std,mfcc_delta_9_mean,mfcc_delta2_9_mean,mfcc_10_mean,mfcc_10_std,mfcc_delta_10_mean,mfcc_delta2_10_mean,mfcc_11_mean,mfcc_11_std,mfcc_delta_11_mean,mfcc_delta2_11_mean,mfcc_12_mean,mfcc_12_std,mfcc_delta_12_mean,mfcc_delta2_12_mean,mfcc_13_mean,mfcc_13_std,mfcc_delta_13_mean,mfcc_delta2_13_mean,filepath,label
185.33877551020407,0.12942707517696067,0.06853669393686819,2145.85784498024,585.7870537178396,0.024303174,0.10357544,4524.377673862871,1405.3227788151753,0.9518206,0.4149742,29.293161615899805,6.735968317062109,17.452845560232003,4.680275678070721,19.964659878263436,4.144611763409786,18.764706001317396,3.364367325959924,19.395977763595912,3.273844081170195,21.142199372625665,3.0611858375758496,48.557000888622994,4.850388604477224,-104.28894,93.39478,0.011757679,0.002913846,88.19339,25.66402,0.0073148385,0.0009765744,-11.45495,15.628299,-0.0015995529,-0.0015766447,33.662292,14.4141245,0.001027833,-0.00015040651,13.062317,10.99472,0.0011414349,-6.525599e-05,5.839985,8.258146,-0.00031538948,-0.00037989326,5.3095727,9.815877,0.0006469986,3.5118515e-05,4.103902,7.0527396,0.00034409744,-0.00020380768,-3.7245436,9.014638,0.00036213614,-0.000110391295,4.8350654,8.423927,0.0004790873,-9.565784e-05,-7.313004,7.4528885,-0.00020919161,-0.0003464353,3.6290073,7.1741486,0.0001392165,-6.3651845e-05,-0.050089188,7.9110703,0.00044164344,-2.5001393e-06,data/clips/nonvocaloid/03 - The Wrath Of Fate.mp3,nonvocaloid
163.34367346938777,0.09605397954424306,0.051591138755966846,1551.1902694889122,570.8119790625548,0.0055564544,0.020934042,2927.3876953125,1231.5596536809917,1.0598441,0.53382635,34.10064371290751,6.461800762750562,18.5021492845147,4.0590681894794445,20.68659524107501,4.172713328749476,21.75599004024572,3.98538364629659,20.25520148437548,3.3063052784502682,23.17826633877954,4.628400755065964,48.97313361885385,2.958813391634411,-146.16765,72.89925,0.0058768177,0.0029543461,131.14368,36.524273,0.004675717,0.0022125877,-33.031425,17.411467,0.00018341455,-0.00021272787,21.012087,13.170387,0.00075452216,7.5215605e-05,8.223147,12.615298,0.0017676948,0.00065646117,5.7399664,11.6399975,0.0004504176,0.00014746,9.810348,10.00855,-0.00015657475,-2.3360344e-05,-0.08320791,10.320572,7.3160576e-05,3.984671e-05,-10.35024,11.004934,-0.00044453098,-0.00027297158,1.3870198,9.157272,-0.0007510123,-0.00036207226,-7.144218,7.4431233,-0.00050514314,-0.00025535436,-6.324508,8.256841,-0.00044454535,-0.00028730975,-7.6200705,8.9549885,-0.00013208247,-4.352098e-05,data/clips/nonvocaloid/03 - Until the Day You Die.mp3,nonvocaloid
201.5869387755102,0.1218439439177321,0.08419226023932545,2064.817943537203,782.9683195925214,0.020371716,0.1098466,4715.34488786066,2027.9527604024888,1.0281354,0.60111344,19.61616693320011,6.133725374709861,15.864056844768907,4.619618925071673,19.07491601865083,4.67461443710405,18.31005212188728,4.599918144135951,18.851550838041852,4.017925008731112,20.34051463526758,4.974079182634271,48.26097438778747,4.555384995223858,-174.08195,105.72454,-7.03008e-09,-4.2290327e-09,87.33846,30.834244,1.75752e-09,-8.1010687e-10,4.4318705,32.30853,-5.382405e-09,-3.4326564e-10,30.371483,18.940725,1.31814e-09,-2.1007858e-09,6.893818,13.691883,-1.97721e-09,8.032416e-10,3.1827695,11.143031,6.041475e-10,-2.6088187e-10,10.223677,8.423365,3.29535e-10,1.5172341e-09,5.5027184,7.84733,-1.09845e-10,1.3044094e-10,1.8430494,7.138148,5.49225e-10,-6.9339656e-10,10.942092,8.439119,-8.7876e-10,3.6386158e-10,4.124068,7.693944,-4.3938e-10,1.119046e-09,13.015167,9.503158,0.0,-6.7280065e-10,1.0250907,6.7591534,2.1969e-10,-9.611438e-11,data/clips/nonvocaloid/03 - Tiny Monster (Xanther Remake).mp3,nonvocaloid
247.46666666666667,0.10981265723224339,0.06025675782902578,1994.922661344883,535.1682619831619,0.0083250785,0.030488431,4275.613659303751,1331.8939147731894,1.11069,0.6080981,31.58597083042664,7.27838291324675,20.088618772704585,5.056210427242972,24.36013651081012,5.733225388675331,25.159661152250674,6.2756374965919655,23.375922871053646,5.733026287070062,21.607674482856122,4.322034090984311,51.05365352797792,3.601577123950796,-142.37436,85.35038,0.0032073322,0.0020023051,87.92748,29.3268,0.0020162233,0.0011118357,-9.0491,21.069744,-0.0005416589,-0.0004578785,23.808537,16.137062,-7.803164e-06,9.8307864e-05,-0.07162941,13.866998,1.9464065e-05,5.1306804e-05,9.459205,11.88326,-0.0006323122,-0.00039290165,1.098241,12.582008,-0.00065454247,-0.00031320762,0.035641234,9.547528,-0.0004788425,-0.00023351236,-4.0842795,8.712302,-0.0006512396,-0.00036120016,-3.140777,13.811748,-0.0011007469,-0.0005820604,-9.809809,13.44145,-0.0006513524,-0.00029769313,2.9364905,11.176084,-6.0275743e-05,-7.2393574e-05,3.072022,11.586096,-0.00029731382,-0.00031702564,data/clips/nonvocaloid/03 - The Story That Never Starts.mp3,nonvocaloid
149.13414965986394,0.10323921356842597,0.07945674248371933,2187.6890003683056,763.7222997669593,0.010933552,0.020803718,5172.7125585663825,1714.8282942974229,0.9626375,0.49829003,32.58954948684353,5.639738993163933,16.711622051601054,4.462239471604399,20.155797383963066,4.026665043309748,19.276941750422917,3.6212812615150596,18.227115472313894,2.9586136620277776,19.310582253813173,3.3869665525696786,47.80503745286481,2.63479781705848,-108.06588,76.53906,0.010485694,-0.0009048216,83.299774,25.165411,0.0073978296,-0.0014312073,18.216848,19.009405,-1.2090862e-05,-0.0008512144,25.651793,13.548079,0.0012424771,9.396033e-05,8.323355,8.275683,0.0007369414,0.00014631731,13.165767,9.772179,-3.3251654e-05,0.00036711313,10.75342,9.407389,0.00091536326,0.00075979193,8.458509,7.760345,6.0514296e-05,0.00058826886,-6.1508837,10.058831,1.7478387e-05,0.00040334862,2.1639178,5.87554,0.000288151,0.0003306569,-1.4745933,6.3114643,-0.0002672631,0.0002834145,8.382852,6.553935,0.00041922843,0.00020621097,3.8893828,7.3323207,0.0005802593,0.00015728867,data/clips/nonvocaloid/03 - Witch Hunt.mp3,nonvocaloid
189.02204081632652,0.08684094926529295,0.037252558542698905,1750.0651589425104,428.7363226278638,0.019051138,0.113597065,3804.0819556776655,1126.3662437422265,0.9326701,0.5266444,30.28704959273935,6.216903291735948,18.758442120435443,4.378163188663607,22.215429869615818,4.771593285977267,20.47482947467555,4.4934007580565085,19.140915693478366,3.6439159983539016,19.915054882085844,3.3098023997890142,47.92990964764314,4.874570026479918,-136.39255,87.19632,3.7486276e-09,-5.857231e-10,106.03297,22.99045,9.371569e-10,7.9072615e-10,-5.9788218,24.6498,-2.8114708e-09,-9.66443e-10,32.75728,13.70407,7.028677e-10,-3.3679076e-10,4.2572494,12.382382,0.0,-1.3178769e-10,7.6632247,8.800186,5.857231e-10,-6.735815e-10,10.282019,7.9217687,0.0,-5.5643695e-10,4.3407555,7.36011,-2.9286153e-11,-3.3679076e-10,-1.4148759,7.1840496,4.6857845e-10,5.857231e-10,5.53765,7.1873975,2.3428923e-10,-5.4179383e-10,-5.0376086,7.6549687,-5.857231e-10,-3.3679076e-10,0.5035869,6.5460234,6.735815e-10,-2.1232462e-10,-3.7072184,5.8457217,-7.6144e-10,-7.3215385e-11,data/clips/nonvocaloid/03 - We Three Kings.mp3,nonvocaloid
183.26666666666668,0.11843495868570252,0.06367888602235051,2284.683316267723,698.3894294166614,0.012791684,0.020744093,5336.14489425955,1577.3141122707216,0.98129326,0.48198065,30.760554630481394,6.228413269000093,19.082420008327386,4.308525050055468,20.929592685615635,4.157267776658671,19.775926292275237,3.4429330718325346,19.951446920363033,3.7184496489884697,19.05000913235249,3.2009092198824236,48.63687588333512,2.5595629405963924,-76.2363,77.71397,0.012449316,1.783696e-05,86.60066,30.627296,0.0063471254,-0.0009144242,4.4868307,20.635622,-0.003020636,-0.0004938915,27.52379,14.188411,0.0005795909,0.00055923837,6.9254417,10.42623,6.5579035e-05,-0.00020094118,17.761517,7.760552,-0.000504478,0.0002485883,1.3857383,8.33466,0.0007186989,0.0008993243,4.1273365,7.8116918,-0.00043178865,0.0005683216,-0.19115382,7.4385552,-0.00019640266,0.0006679693,2.9576008,7.370778,0.0008929745,0.0007231023,-2.1046467,6.4793954,0.000484678,0.0006639411,5.9374976,5.781252,-0.00010272279,0.0006038518,2.3152418,5.822053,-2.589891e-06,0.00036691505,data/clips/nonvocaloid/03 - Whole Life Crisis.mp3,nonvocaloid
77.01006802721088,0.04854092671276756,0.017274685957948666,939.2030056511244,267.35906244439616,0.00045514767,0.0006041632,1582.2684645976221,649.4521265219888,1.32688,1.2126931,21.260017983894592,4.122076277917526,18.90325474450949,4.068609215361899,25.661479492978636,4.25039360761777,27.67131737846901,3.597217842288644,25.448556837263286,3.484021251343827,24.71936928227798,3.9199657613931898,49.66718591332156,3.455838741801932,-332.96506,65.32187,-0.09989567,0.0031611782,155.78535,31.072304,-0.047095727,-0.0044959695,19.344252,16.833282,-0.0121796625,0.00093059853,24.507084,15.256398,0.00937993,-0.0025674496,4.765414,7.326829,-0.0010124273,-0.0028001089,12.314277,9.087966,1.796657e-05,-0.0010858469,4.9600677,8.299685,0.0012458862,0.0005214869,9.8871155,7.1545634,-0.0021226632,-0.00072889886,6.7604904,7.117182,-0.003067111,0.0019838822,3.6340575,7.7850313,-0.0027346753,0.0002609224,6.651854,7.8004603,-0.006504989,0.0015941706,3.9717734,9.973537,-0.004569205,-0.0003383884,2.9476318,9.814158,-0.0035427874,-0.00024738317,data/clips/nonvocaloid/03 Time to Learn.mp3,nonvocaloid
92.29061224489796,0.16663337755503144,0.06730953114277897,2840.6189733520278,544.6506992001857,0.02414315,0.034094334,6060.629716981132,943.8401425883436,0.96084076,0.46707004,28.53040785920352,6.2138922681130175,18.95115102973842,4.956969772272995,22.563287260974384,5.086477992674602,22.53936814708789,4.808336525232731,20.940697149284407,4.209998795418058,18.869618948460452,3.1112722334735055,48.41020906373303,2.653174064864188,-75.27239,97.22374,7.677378e-09,-2.2792217e-09,58.02261,16.435446,1.9193445e-09,1.2595699e-09,-0.79746914,11.52891,9.596722e-10,7.197542e-10,24.519623,11.575594,-2.8790168e-09,-3.2988734e-10,1.2933918,7.5778327,-1.6794265e-09,1.4994879e-09,12.330618,8.7254,-2.3991806e-10,8.9969275e-11,6.436284,5.713133,4.798361e-10,-6.597747e-10,5.9234023,6.398323,-4.798361e-10,2.9989757e-11,7.7106514,6.853806,3.598771e-10,1.1995903e-10,2.7471304,4.969082,1.0796313e-09,5.098259e-10,-5.67215,5.3209705,9.596722e-10,4.94831e-10,4.8172936,6.4890656,-2.3991806e-10,-1.1696005e-09,-3.69704,6.499918,4.798361e-10,-5.9979514e-11,data/clips/nonvocaloid/03. Bokura wa Ima no Naka de [TV-SIZE].mp3,nonvocaloid
221.77959183673468,0.07274772094522089,0.05441395030952405,1469.325528929781,746.851219458757,0.007361666,0.064144984,3182.7086405538435,1914.1401453492729,1.0069437,0.5912691,25.407579064087606,5.564904881854017,18.393134943391914,4.959401189725131,23.977414286272463,5.06005267350116,23.29130933886125,5.118285961544125,21.798645408923708,4.35126232862985,19.590006532386205,4.537019129901256,47.6891131764323,4.610146524036716,-175.73415,83.69014,-3.1948888e-09,8.985625e-10,112.48164,39.27696,1.5974444e-09,-2.4960069e-11,12.961446,30.778536,-2.3961666e-09,-2.7456076e-10,31.319042,17.221668,-2.9952083e-09,1.0420829e-09,14.302427,11.9202795,1.098243e-09,5.8968164e-10,10.564108,13.005956,0.0,5.491215e-10,5.409106,13.813241,-1.5974444e-09,-5.366415e-10,4.204137,10.640133,0.0,9.9840275e-11,7.958358,9.611641,5.9904165e-10,-1.073283e-09,6.242892,8.903319,7.987222e-10,5.491215e-10,0.02797373,9.231821,9.484826e-10,-1.1481631e-09,3.439854,7.6000695,1.3478437e-09,-6.6144185e-10,3.5916092,8.073777,-1.4976042e-09,3.4944098e-10,data/clips/nonvocaloid/03 Deszcz.mp3,nonvocaloid
191.1493424036281,0.12320071947497875,0.07931147539711024,2167.148470174775,727.9017799132267,0.013376721,0.074069895,4836.246787295601,1621.1114931764248,1.1823993,0.785427,25.16905868409499,6.305740554156994,19.11536891926384,5.810849395594642,23.400549038653352,5.541644610845571,22.286071283571186,5.200999184102453,21.772407913318673,4.903027721282647,21.17386720943515,4.267205754262219,50.184896964007486,4.094979362176065,-147.78201,102.68103,3.3881746e-18,-1.517446e-08,75.26371,35.448883,0.0,6.4288748e-09,6.067605,30.765862,-2.3167115e-10,-3.330273e-10,21.706425,18.65718,-9.266846e-10,-3.7646564e-10,1.8780425,17.104849,-9.266846e-10,-1.390027e-09,11.613237,14.630801,-9.266846e-10,-2.0560815e-09,0.31627268,13.705481,-8.1084905e-10,-8.6876684e-10,-1.067952,14.780884,8.1084905e-10,-1.0714791e-09,-1.1717076,13.146625,-2.3167115e-10,-1.1583558e-10,5.732039,12.883432,1.7375337e-09,-1.1583558e-10,-4.1196566,11.464917,7.529313e-10,1.7375337e-10,4.4164944,11.334505,-3.4750675e-10,1.1583558e-10,-3.3483243,12.325426,0.0,-1.7375337e-10,data/clips/nonvocaloid/03. Deal With It (feat. Kelis).mp3,nonvocaloid
220.54666666666665,0.09938330268317717,0.04583490036442905,1900.8781030565094,464.1103619064855,0.017862068,0.10685205,3977.051590854136,1046.3295003073777,0.9944438,0.49609184,33.23440531880804,5.91913810608505,20.321704371435832,4.580369654091815,24.54929316297827,4.727178358397593,23.093806039925777,4.054009784245748,22.58701147251273,3.6444660071092754,20.76900657423634,3.360120845484511,49.91710444108892,4.126784658340971,-83.56069,82.45644,2.2729957e-05,2.0662475e-05,92.675964,24.650324,2.432266e-05,2.2111146e-05,-12.079172,13.773347,9.1735055e-06,8.340032e-06,29.031698,12.726544,2.6840225e-06,2.4416445e-06,6.5006413,8.861926,1.128451e-05,1.0259115e-05,12.09717,8.417142,2.4939402e-05,2.2673621e-05,2.060014,6.812819,2.8019944e-05,2.5472862e-05,4.6556573,7.481777,1.62091e-05,1.473543e-05,2.342774,7.6246753,1.2031115e-06,1.0941553e-06,1.7740732,6.923756,-1.8658845e-06,-1.6962632e-06,-11.083899,8.176558,9.2704895e-06,8.42798e-06,2.5530317,7.300992,2.1595619e-05,1.963236e-05,-6.5583587,8.118514,2.0848762e-05,1.895532e-05,data/clips/nonvocaloid/03. Aki no Anata no Sora Tooku.mp3,nonvocaloid
291.94448979591834,0.0803969407358438,0.04424617967374671,1691.4209599008152,417.4658594769965,0.004724669,0.008612433,3561.457192948992,1165.8249939971738,0.99429363,0.48771456,26.39709176939535,6.370005087932661,17.62660406147488,5.053801047654181,21.39334181321991,4.97612612712676,21.944347988306347,4.590561984026934,20.580132060307747,4.138461155765711,18.69865246107406,3.2167565443868087,49.98829333862153,4.044355212737728,-110.169266,68.57372,0.0,1.7254724e-09,109.83915,24.096798,1.8202786e-09,-9.480618e-12,-11.44407,22.88108,1.4410539e-09,5.6883706e-11,23.16475,15.008262,7.584494e-10,7.584494e-11,6.130219,8.411854,-7.584494e-11,2.2753482e-10,11.657918,11.025357,9.101393e-10,1.5168988e-10,2.231892,7.7407966,-6.826045e-10,2.5597668e-10,5.48986,9.342737,1.1376741e-10,-1.8961235e-10,0.54592746,7.537076,3.6026349e-10,-3.792247e-10,7.711155,7.201811,-2.2753482e-10,-1.8961235e-11,1.7490025,6.354745,-2.2753482e-10,-3.5078287e-10,3.4767613,6.8656073,-6.4468203e-10,1.2040384e-09,-2.1804028,8.056072,-1.8202786e-09,3.4130224e-10,data/clips/nonvocaloid/03 Możliwość wyspy.mp3,nonvocaloid
296.84,0.14153021477041614,0.06761496568474697,2537.4240968654844,596.7987456445115,0.025166374,0.102063134,5584.296152737919,1387.4005672774067,1.0731738,0.7650709,31.403150364175723,6.462564661243651,20.11809339952527,5.155858222337588,22.83295819033974,5.209976948660396,24.895687102694602,4.690967307544261,22.80748163295072,4.39027870597847,21.213188458938806,3.882753532982079,48.953108848459514,4.233931634015279,-90.76871,89.97393,-9.548679e-09,3.7299527e-10,71.71518,23.104477,-1.7903773e-09,1.4080571e-09,7.9428325,17.38294,-1.4919811e-09,-3.543455e-10,22.842962,13.756348,1.4919811e-10,-1.7530778e-09,-1.4607215,11.199031,-5.594929e-10,5.9213e-10,-0.35476246,10.256771,1.6411792e-09,1.4919811e-10,1.7159872,8.928679,-5.9679245e-10,-1.1189858e-10,-3.0773485,10.490456,1.342783e-09,9.977623e-10,0.06596092,10.115098,1.342783e-09,7.4599056e-11,-3.8208227,8.7196,0.0,-2.2379716e-10,-9.263504,8.990567,-5.9679245e-10,1.2122346e-10,0.55268157,8.9529505,-1.8649764e-10,6.3409195e-10,-3.8838599,9.165362,4.8489385e-10,7.0402856e-10,data/clips/nonvocaloid/03-Misty Frosty Love.flac,nonvocaloid
278.64,0.12980916954837096,0.0621736585949089,2473.2270163711282,702.1554687355734,0.03083381,0.1255066,5414.067370199618,1464.1343896790859,0.8957084,0.44795173,31.483507007036074,6.098971158483082,19.49531737219902,5.377643809443181,23.974222127743662,5.1483235002865335,24.121751418056768,4.543013818583098,22.507313835923195,3.9027556681305158,19.44654706566423,3.2492574075380407,49.39393840335568,4.741304768365475,-77.041954,103.664505,0.0,1.986656e-11,66.68635,27.570784,1.2714598e-09,-7.946624e-10,7.297544,15.009846,7.151961e-10,-7.946624e-10,35.00479,14.226796,-3.1786496e-10,4.9169735e-10,5.8014565,12.13988,-6.357299e-10,3.973312e-11,12.018444,12.3066225,3.973312e-10,4.7679743e-10,3.9750679,7.935529,5.1653054e-10,2.2349879e-10,2.9634633,11.816323,2.3839872e-10,-5.016306e-10,6.0188475,7.898972,-7.946624e-10,-6.456632e-10,2.4275322,8.693078,-4.370643e-10,6.456632e-10,-4.67966,7.4630375,1.3906591e-09,7.0526285e-10,3.3092952,8.258725,4.7679743e-10,-1.6886575e-10,-2.439413,8.381638,-1.1919936e-10,7.7479584e-10,data/clips/nonvocaloid/03-Shooting Voice!!.flac,nonvocaloid
255.5439455782313,0.1747920434734463,0.051861251957388825,2962.907290884958,495.46313410020434,0.053609274,0.108233504,6219.901722196274,1121.4218178030965,1.0121568,0.45141461,29.927885186264245,5.840852732713362,16.423957312893975,4.039748455165168,18.91135063227053,4.354933768721651,19.476672127108646,3.8996852856003548,18.827019303993765,3.212803726331474,18.490628311691804,3.3681953563076745,47.384549939517264,4.138425827533244,-53.45985,79.829666,0.0,-1.6680203e-09,57.60951,14.966166,-1.7330081e-09,-1.1372865e-10,-4.9707804,13.087944,1.7330081e-09,3.141077e-10,25.170677,11.426962,-8.6650404e-10,-4.33252e-11,4.5019464,8.819759,-1.733008e-10,3.682642e-10,8.818684,8.029422,-2.599512e-10,-5.6864324e-10,5.210137,6.219964,5.6322763e-10,5.41565e-12,4.335465,7.2025857,6.065528e-10,9.639857e-10,5.4056563,6.2013025,-1.733008e-10,4.657459e-10,1.960465,5.5627556,9.531544e-10,1.516382e-10,-3.884262,6.1395864,-8.66504e-11,1.4080691e-10,6.0083504,6.188319,-4.3325202e-10,-5.4156502e-11,-5.3928413,6.312907,-4.3325202e-10,1.733008e-10,data/clips/nonvocaloid/03. Aqours☆HEROES.mp3,nonvocaloid
114.32,0.18223659784981722,0.09519379650088465,3361.3324435188915,873.937957341783,0.060443256,0.11459555,7220.799323546024,1342.0355299723383,0.93105,0.41709858,25.70188980280889,6.643890518973911,15.913819228684085,4.560259986508528,18.254190595829584,4.424587292118921,18.13529432965755,3.5560149906551515,17.60881207160255,2.9428215343665225,17.146487418280994,2.3448638383142493,48.93527157938743,4.185624198599096,-80.63641,124.99127,6.197721e-09,-1.9367878e-10,41.81186,28.385843,0.0,2.4209848e-11,-3.0553608,21.993816,0.0,1.2347022e-09,7.438318,15.077754,1.9367878e-09,-1.0652333e-09,8.82887,13.410482,1.1620727e-09,4.2367232e-10,10.93356,11.00165,-5.8103633e-10,-1.2347022e-09,4.998799,12.529859,8.715545e-10,1.9367878e-10,9.062116,11.234284,-9.683939e-10,9.683939e-11,0.09143909,13.188958,5.8103633e-10,1.5736401e-10,8.962374,9.035869,-5.8103633e-10,-2.542034e-10,1.3713672,8.169856,-9.683939e-11,-6.2945604e-10,8.049474,8.25507,-1.9367878e-10,2.6630834e-10,4.144305,7.1628323,9.683939e-11,-7.141905e-10,data/clips/nonvocaloid/03. GENKI ZENKAI DAY!DAY!DAY! REMIX.flac,nonvocaloid
111.72,0.09039494363050707,0.039050585493111356,1507.549863736043,503.0561269960758,0.01755078,0.12734137,2974.7882947660146,1073.3465451038403,0.81425345,0.38911426,31.27799930671719,7.272835121856598,20.908280413034515,5.3750342814191185,28.94517481189387,6.880232999190931,29.777488879540623,5.947314343244312,31.05101273540834,4.945067822646589,29.38040029854378,4.840472832813497,52.54704754082066,7.24815613940306,-240.04866,115.08145,1.2683948e-08,-5.326267e-10,110.15321,37.15078,1.5854935e-09,-4.211467e-10,-16.66146,20.359203,9.909334e-10,-1.6598135e-09,37.403625,17.12542,-7.9274676e-10,-7.9274676e-10,8.11935,9.699351,-1.5854935e-09,7.432001e-11,10.125672,10.162154,3.9637338e-10,-2.9728003e-10,1.6014575,8.601639,1.7836801e-09,-2.353467e-10,-0.9025986,8.793522,3.9637338e-10,-5.9456007e-10,-10.510593,9.586223,1.1891201e-09,1.9818669e-10,-5.489355,9.646268,3.9637338e-10,9.9093345e-11,-11.993428,10.749012,0.0,-3.468267e-10,-4.999422,10.528782,1.5854935e-09,-3.5921335e-10,-5.5769644,9.660168,1.8827735e-09,-7.679734e-10,data/clips/nonvocaloid/03. Ginmaku no naka no romansu.mp3,nonvocaloid
236.85333333333332,0.12118191920522497,0.04398713850159648,2417.838186321432,566.3647892054091,0.03217762,0.13362096,5101.6371542350325,1248.8896363427689,0.9385629,0.45995256,29.096789924209734,7.026288972800141,18.010109211779383,4.6403750324561415,21.47588701697102,5.6211478189280255,20.580940688479526,4.8903163361456095,19.51039715340799,4.246408703103531,19.82471818621198,4.113153131352713,46.830740341360226,4.654783046910813,-61.879135,84.420685,0.00016240042,0.00013448259,65.73429,23.945145,0.00014078668,0.00011653866,-5.4396744,15.3422,-5.6287445e-05,-4.6730824e-05,38.398636,14.264035,-0.00020799355,-0.0001723047,9.216355,8.321821,-0.00019779472,-0.00016365995,11.180125,12.196482,-3.6621244e-05,-3.0027728e-05,14.048745,7.079895,0.00014826014,0.00012299571,6.785516,11.119644,0.00021496198,0.00017791198,10.317264,10.213886,0.00011695445,9.6437245e-05,8.05346,8.397342,-6.487715e-05,-5.4143526e-05,-4.003557,9.137542,-0.00018975974,-0.00015719543,6.0624785,7.2498546,-0.00016714804,-0.00013801092,2.3960755,8.898588,-2.2325852e-05,-1.7916826e-05,data/clips/nonvocaloid/03. DROPOUT!？.mp3,nonvocaloid
226.08,0.045897835736109685,0.037036308839824485,1290.910847150839,556.5732138536941,0.0028246187,0.030414147,2851.820313202058,1409.6747803200578,0.9467876,0.48864046,24.67010625864222,5.612702401280902,16.86105753483957,5.162637182405922,19.118578390510564,4.273795725985772,20.30690489273742,4.124737389974459,19.61038799501886,3.3349919603848077,19.22899509294805,3.6226616618879235,49.65279700399729,3.0059746166487566,-126.35132,58.43532,-1.5780632e-05,1.0348889e-05,107.48127,27.251987,-2.227545e-05,1.4605286e-05,1.2431656,22.64858,-2.2137154e-05,1.45142485e-05,36.95252,12.59411,-2.1901698e-05,1.4364175e-05,17.050875,12.046029,-2.1576918e-05,1.41542205e-05,27.757975,9.574369,-2.1160855e-05,1.3885856e-05,15.140209,9.260495,-2.0658013e-05,1.3561162e-05,14.187121,8.148073,-2.006624e-05,1.3179452e-05,3.6722512,6.974941,-1.9391435e-05,1.274391e-05,9.8570595,9.026967,-1.8637638e-05,1.2257609e-05,2.027472,8.184143,-1.7804288e-05,1.1720194e-05,6.05519,7.5914316,-1.6898557e-05,1.11347435e-05,8.245525,8.770819,-1.5924412e-05,1.0505733e-05,data/clips/nonvocaloid/03. ELLIPSE (KOLOAH REMIX).mp3,nonvocaloid
268.96553287981857,0.10159617892945011,0.09220211818529167,2103.7224379120685,814.7963550286308,0.016817518,0.050596923,4596.825817803651,1450.568668213367,0.83306473,0.26713127,28.77779971180101,7.6033236469067225,18.25910839339722,4.728034005466306,21.960453617997533,6.577334908164846,21.126904731255248,4.6090189965302075,19.37773770778321,2.903982953190813,17.458871982390157,1.7257419789125368,47.48075836258462,2.3845877087695366,-140.12941,74.58911,0.00012053179,-3.339375e-05,76.45641,32.129997,0.0001761584,-3.0251755e-05,-8.84206,22.24003,0.0001454494,6.0089037e-06,22.147682,17.249182,3.8871778e-05,2.7018481e-05,-0.13441433,13.145147,-7.328687e-05,1.0041828e-05,10.44796,13.363033,-0.00011479657,-2.3962435e-05,3.9555535,14.312571,-0.00010482827,-2.7834092e-05,7.7101297,12.870175,-7.957615e-05,1.174035e-05,3.1141448,12.456881,-3.0898835e-05,5.2076593e-05,1.0803553,13.235797,1.6464137e-05,4.617194e-05,-2.286576,12.0592,-9.754086e-07,-1.4753642e-06,11.081192,10.634008,-6.256693e-05,-4.4105374e-05,11.824874,10.199562,-7.172044e-05,-4.325894e-05,data/clips/nonvocaloid/03. Ether.mp3,nonvocaloid
254.117641723356,0.13681222123709338,0.10904647650769325,2045.7432885399533,1010.8277789106339,0.021547044,0.08879396,4185.543903551604,1851.63835273486,0.90988266,0.56836826,22.20737792029919,6.715255707084807,19.06112979433314,5.072788490048782,23.321531156863944,5.115602630912126,22.508928552442438,4.394453423473267,21.95825386789905,4.324231129235459,20.656517885797022,4.737058949498162,52.59887498009116,5.185388637424106,-152.95862,99.79152,-0.0038982986,0.0003730198,79.24581,43.102543,-0.00035243147,-0.0028773346,-22.867186,20.802877,-0.0020005985,0.000872778,20.156595,14.96461,-0.000869149,0.0017212307,-3.9885805,24.124638,0.0008861562,-0.00042296035,13.672435,19.075201,-0.0010334724,0.0011412462,2.2592452,19.772573,-0.00011823644,0.000374006,12.198142,14.745148,-0.00034407756,-0.0004992837,0.6223473,16.74614,-0.0004196181,-0.0004236322,11.64091,15.015094,-0.0012770586,0.00022498536,3.3834589,17.086039,0.00038734445,-0.00015549368,10.990923,15.577322,3.8871116e-05,0.0006311555,1.2327615,14.64279,-0.00081458455,0.00019424935,data/clips/nonvocaloid/03. I'll Be Found (Feki Remix).mp3,nonvocaloid
