filename,label,embedding_path
1204_nonvocaloid.wav,nonvocaloid,embeddings/1204_nonvocaloid.npy
1205_nonvocaloid.wav,nonvocaloid,embeddings/1205_nonvocaloid.npy
1206_nonvocaloid.wav,nonvocaloid,embeddings/1206_nonvocaloid.npy
1207_nonvocaloid.wav,nonvocaloid,embeddings/1207_nonvocaloid.npy
1208_nonvocaloid.wav,nonvocaloid,embeddings/1208_nonvocaloid.npy
1209_nonvocaloid.wav,nonvocaloid,embeddings/1209_nonvocaloid.npy
120_nonvocaloid.wav,nonvocaloid,embeddings/120_nonvocaloid.npy
1211_nonvocaloid.wav,nonvocaloid,embeddings/1211_nonvocaloid.npy
1212_nonvocaloid.wav,nonvocaloid,embeddings/1212_nonvocaloid.npy
1213_nonvocaloid.wav,nonvocaloid,embeddings/1213_nonvocaloid.npy
1214_nonvocaloid.wav,nonvocaloid,embeddings/1214_nonvocaloid.npy
1215_nonvocaloid.wav,nonvocaloid,embeddings/1215_nonvocaloid.npy
1217_nonvocaloid.wav,nonvocaloid,embeddings/1217_nonvocaloid.npy
1218_nonvocaloid.wav,nonvocaloid,embeddings/1218_nonvocaloid.npy
1219_nonvocaloid.wav,nonvocaloid,embeddings/1219_nonvocaloid.npy
121_nonvocaloid.wav,nonvocaloid,embeddings/121_nonvocaloid.npy
1220_nonvocaloid.wav,nonvocaloid,embeddings/1220_nonvocaloid.npy
1221_nonvocaloid.wav,nonvocaloid,embeddings/1221_nonvocaloid.npy
1222_nonvocaloid.wav,nonvocaloid,embeddings/1222_nonvocaloid.npy
1223_nonvocaloid.wav,nonvocaloid,embeddings/1223_nonvocaloid.npy
1224_nonvocaloid.wav,nonvocaloid,embeddings/1224_nonvocaloid.npy
1227_nonvocaloid.wav,nonvocaloid,embeddings/1227_nonvocaloid.npy
1228_nonvocaloid.wav,nonvocaloid,embeddings/1228_nonvocaloid.npy
1229_nonvocaloid.wav,nonvocaloid,embeddings/1229_nonvocaloid.npy
122_nonvocaloid.wav,nonvocaloid,embeddings/122_nonvocaloid.npy
1230_nonvocaloid.wav,nonvocaloid,embeddings/1230_nonvocaloid.npy
1231_nonvocaloid.wav,nonvocaloid,embeddings/1231_nonvocaloid.npy
1233_nonvocaloid.wav,nonvocaloid,embeddings/1233_nonvocaloid.npy
1234_nonvocaloid.wav,nonvocaloid,embeddings/1234_nonvocaloid.npy
1235_nonvocaloid.wav,nonvocaloid,embeddings/1235_nonvocaloid.npy
1236_nonvocaloid.wav,nonvocaloid,embeddings/1236_nonvocaloid.npy
1237_nonvocaloid.wav,nonvocaloid,embeddings/1237_nonvocaloid.npy
1238_nonvocaloid.wav,nonvocaloid,embeddings/1238_nonvocaloid.npy
123_nonvocaloid.wav,nonvocaloid,embeddings/123_nonvocaloid.npy
1240_nonvocaloid.wav,nonvocaloid,embeddings/1240_nonvocaloid.npy
1241_nonvocaloid.wav,nonvocaloid,embeddings/1241_nonvocaloid.npy
1243_nonvocaloid.wav,nonvocaloid,embeddings/1243_nonvocaloid.npy
1244_nonvocaloid.wav,nonvocaloid,embeddings/1244_nonvocaloid.npy
1245_nonvocaloid.wav,nonvocaloid,embeddings/1245_nonvocaloid.npy
1246_nonvocaloid.wav,nonvocaloid,embeddings/1246_nonvocaloid.npy
1247_nonvocaloid.wav,nonvocaloid,embeddings/1247_nonvocaloid.npy
1248_nonvocaloid.wav,nonvocaloid,embeddings/1248_nonvocaloid.npy
1249_nonvocaloid.wav,nonvocaloid,embeddings/1249_nonvocaloid.npy
124_nonvocaloid.wav,nonvocaloid,embeddings/124_nonvocaloid.npy
1250_nonvocaloid.wav,nonvocaloid,embeddings/1250_nonvocaloid.npy
1252_nonvocaloid.wav,nonvocaloid,embeddings/1252_nonvocaloid.npy
1253_nonvocaloid.wav,nonvocaloid,embeddings/1253_nonvocaloid.npy
1254_nonvocaloid.wav,nonvocaloid,embeddings/1254_nonvocaloid.npy
1255_nonvocaloid.wav,nonvocaloid,embeddings/1255_nonvocaloid.npy
1256_nonvocaloid.wav,nonvocaloid,embeddings/1256_nonvocaloid.npy
1258_nonvocaloid.wav,nonvocaloid,embeddings/1258_nonvocaloid.npy
125_nonvocaloid.wav,nonvocaloid,embeddings/125_nonvocaloid.npy
1260_nonvocaloid.wav,nonvocaloid,embeddings/1260_nonvocaloid.npy
1261_nonvocaloid.wav,nonvocaloid,embeddings/1261_nonvocaloid.npy
1262_nonvocaloid.wav,nonvocaloid,embeddings/1262_nonvocaloid.npy
1263_nonvocaloid.wav,nonvocaloid,embeddings/1263_nonvocaloid.npy
1265_nonvocaloid.wav,nonvocaloid,embeddings/1265_nonvocaloid.npy
1266_nonvocaloid.wav,nonvocaloid,embeddings/1266_nonvocaloid.npy
1267_nonvocaloid.wav,nonvocaloid,embeddings/1267_nonvocaloid.npy
1268_nonvocaloid.wav,nonvocaloid,embeddings/1268_nonvocaloid.npy
126_nonvocaloid.wav,nonvocaloid,embeddings/126_nonvocaloid.npy
1270_nonvocaloid.wav,nonvocaloid,embeddings/1270_nonvocaloid.npy
1271_nonvocaloid.wav,nonvocaloid,embeddings/1271_nonvocaloid.npy
1272_nonvocaloid.wav,nonvocaloid,embeddings/1272_nonvocaloid.npy
1273_nonvocaloid.wav,nonvocaloid,embeddings/1273_nonvocaloid.npy
1275_nonvocaloid.wav,nonvocaloid,embeddings/1275_nonvocaloid.npy
1276_nonvocaloid.wav,nonvocaloid,embeddings/1276_nonvocaloid.npy
1277_nonvocaloid.wav,nonvocaloid,embeddings/1277_nonvocaloid.npy
1278_nonvocaloid.wav,nonvocaloid,embeddings/1278_nonvocaloid.npy
1279_nonvocaloid.wav,nonvocaloid,embeddings/1279_nonvocaloid.npy
127_nonvocaloid.wav,nonvocaloid,embeddings/127_nonvocaloid.npy
1280_nonvocaloid.wav,nonvocaloid,embeddings/1280_nonvocaloid.npy
1281_nonvocaloid.wav,nonvocaloid,embeddings/1281_nonvocaloid.npy
1282_nonvocaloid.wav,nonvocaloid,embeddings/1282_nonvocaloid.npy
1284_nonvocaloid.wav,nonvocaloid,embeddings/1284_nonvocaloid.npy
1285_nonvocaloid.wav,nonvocaloid,embeddings/1285_nonvocaloid.npy
1287_nonvocaloid.wav,nonvocaloid,embeddings/1287_nonvocaloid.npy
1288_nonvocaloid.wav,nonvocaloid,embeddings/1288_nonvocaloid.npy
128_nonvocaloid.wav,nonvocaloid,embeddings/128_nonvocaloid.npy
1290_nonvocaloid.wav,nonvocaloid,embeddings/1290_nonvocaloid.npy
1291_nonvocaloid.wav,nonvocaloid,embeddings/1291_nonvocaloid.npy
1292_nonvocaloid.wav,nonvocaloid,embeddings/1292_nonvocaloid.npy
1293_nonvocaloid.wav,nonvocaloid,embeddings/1293_nonvocaloid.npy
1294_nonvocaloid.wav,nonvocaloid,embeddings/1294_nonvocaloid.npy
1296_nonvocaloid.wav,nonvocaloid,embeddings/1296_nonvocaloid.npy
1297_nonvocaloid.wav,nonvocaloid,embeddings/1297_nonvocaloid.npy
1298_nonvocaloid.wav,nonvocaloid,embeddings/1298_nonvocaloid.npy
129_nonvocaloid.wav,nonvocaloid,embeddings/129_nonvocaloid.npy
12_nonvocaloid.wav,nonvocaloid,embeddings/12_nonvocaloid.npy
1300_nonvocaloid.wav,nonvocaloid,embeddings/1300_nonvocaloid.npy
1302_nonvocaloid.wav,nonvocaloid,embeddings/1302_nonvocaloid.npy
1303_nonvocaloid.wav,nonvocaloid,embeddings/1303_nonvocaloid.npy
1304_nonvocaloid.wav,nonvocaloid,embeddings/1304_nonvocaloid.npy
1305_nonvocaloid.wav,nonvocaloid,embeddings/1305_nonvocaloid.npy
1306_nonvocaloid.wav,nonvocaloid,embeddings/1306_nonvocaloid.npy
1308_nonvocaloid.wav,nonvocaloid,embeddings/1308_nonvocaloid.npy
130_nonvocaloid.wav,nonvocaloid,embeddings/130_nonvocaloid.npy
1310_nonvocaloid.wav,nonvocaloid,embeddings/1310_nonvocaloid.npy
1311_nonvocaloid.wav,nonvocaloid,embeddings/1311_nonvocaloid.npy
1312_nonvocaloid.wav,nonvocaloid,embeddings/1312_nonvocaloid.npy
1313_nonvocaloid.wav,nonvocaloid,embeddings/1313_nonvocaloid.npy
1315_nonvocaloid.wav,nonvocaloid,embeddings/1315_nonvocaloid.npy
1316_nonvocaloid.wav,nonvocaloid,embeddings/1316_nonvocaloid.npy
1319_nonvocaloid.wav,nonvocaloid,embeddings/1319_nonvocaloid.npy
131_nonvocaloid.wav,nonvocaloid,embeddings/131_nonvocaloid.npy
1321_nonvocaloid.wav,nonvocaloid,embeddings/1321_nonvocaloid.npy
1322_nonvocaloid.wav,nonvocaloid,embeddings/1322_nonvocaloid.npy
1325_nonvocaloid.wav,nonvocaloid,embeddings/1325_nonvocaloid.npy
1327_nonvocaloid.wav,nonvocaloid,embeddings/1327_nonvocaloid.npy
1329_nonvocaloid.wav,nonvocaloid,embeddings/1329_nonvocaloid.npy
132_nonvocaloid.wav,nonvocaloid,embeddings/132_nonvocaloid.npy
1331_nonvocaloid.wav,nonvocaloid,embeddings/1331_nonvocaloid.npy
1332_nonvocaloid.wav,nonvocaloid,embeddings/1332_nonvocaloid.npy
1334_nonvocaloid.wav,nonvocaloid,embeddings/1334_nonvocaloid.npy
1336_nonvocaloid.wav,nonvocaloid,embeddings/1336_nonvocaloid.npy
133_nonvocaloid.wav,nonvocaloid,embeddings/133_nonvocaloid.npy
1346_nonvocaloid.wav,nonvocaloid,embeddings/1346_nonvocaloid.npy
1347_nonvocaloid.wav,nonvocaloid,embeddings/1347_nonvocaloid.npy
1348_nonvocaloid.wav,nonvocaloid,embeddings/1348_nonvocaloid.npy
134_nonvocaloid.wav,nonvocaloid,embeddings/134_nonvocaloid.npy
1350_nonvocaloid.wav,nonvocaloid,embeddings/1350_nonvocaloid.npy
1351_nonvocaloid.wav,nonvocaloid,embeddings/1351_nonvocaloid.npy
1352_nonvocaloid.wav,nonvocaloid,embeddings/1352_nonvocaloid.npy
1353_nonvocaloid.wav,nonvocaloid,embeddings/1353_nonvocaloid.npy
1354_nonvocaloid.wav,nonvocaloid,embeddings/1354_nonvocaloid.npy
1355_nonvocaloid.wav,nonvocaloid,embeddings/1355_nonvocaloid.npy
1356_nonvocaloid.wav,nonvocaloid,embeddings/1356_nonvocaloid.npy
1357_nonvocaloid.wav,nonvocaloid,embeddings/1357_nonvocaloid.npy
1358_nonvocaloid.wav,nonvocaloid,embeddings/1358_nonvocaloid.npy
1359_nonvocaloid.wav,nonvocaloid,embeddings/1359_nonvocaloid.npy
135_nonvocaloid.wav,nonvocaloid,embeddings/135_nonvocaloid.npy
1360_nonvocaloid.wav,nonvocaloid,embeddings/1360_nonvocaloid.npy
1361_nonvocaloid.wav,nonvocaloid,embeddings/1361_nonvocaloid.npy
1362_nonvocaloid.wav,nonvocaloid,embeddings/1362_nonvocaloid.npy
1364_nonvocaloid.wav,nonvocaloid,embeddings/1364_nonvocaloid.npy
1365_nonvocaloid.wav,nonvocaloid,embeddings/1365_nonvocaloid.npy
1366_nonvocaloid.wav,nonvocaloid,embeddings/1366_nonvocaloid.npy
1367_nonvocaloid.wav,nonvocaloid,embeddings/1367_nonvocaloid.npy
